ActivityStartDate,ActivityStartTime/Time,ActivityEndDate,ActivityEndTime/Time,MonitoringLocationIdentifier,ActivityDepthHeightMeasure/MeasureValue,ActivityMediaName,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultStatusIdentifier,MeasureQualifierCode,DetectionQuantitationLimitMeasure/MeasureValue,ResultDetectionConditionText,ProjectIdentifier,ResultAnalyticalMethod/MethodName,ProviderName,ActivityDepthHeightMeasure/MeasureUnitCode
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC11G,,Tissue,"4,4'-Dichlorobiphenyl",2,ng/g,Accepted,,0.2,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC11G,,Tissue,"2,2',3,5,6'-Pentachlorobiphenyl",0.4,ng/g,Accepted,,0.24,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC11G,,Tissue,"2,3',5,5'-Tetrachlorobiphenyl",0.24,ng/g,Accepted,,0.099,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC18G,,Tissue,"2,4',6-Trichlorobiphenyl",110,ng/g,Accepted,,0.5,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC18G,,Tissue,"2,3,3',4,5',6-Hexachlorobiphenyl",,,Accepted,U,0.13,Present Below Quantification Limit,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC18G,,Tissue,PCB-88/91,28,ng/g,Accepted,,1.2,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SCREFG,,Tissue,"2,3,3',4,4',6-Hexachlorobiphenyl",0.052,ng/g,Accepted,,0.02,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SCREFG,,Tissue,"2,5-Dichlorobiphenyl",0.0089,ng/g,Accepted,J,0.02,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC14G,,Tissue,PCB-18/30,0.7,ng/g,Accepted,,0.043,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC11G,,Tissue,"2,2',3,4,4',5',6-Heptachlorobiphenyl",0.33,ng/g,Accepted,J+,0.02,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC14G,,Tissue,"2,3,3',4,5,5',6-Heptachlorobiphenyl",,,Accepted,U,0.022,Present Below Quantification Limit,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC14G,,Tissue,"3,4',5-Trichlorobiphenyl",,,Accepted,U,0.022,Present Below Quantification Limit,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SCREFG,,Tissue,"2,2',3-Trichlorobiphenyl",0.14,ng/g,Accepted,,0.02,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SCREFG,,Tissue,"3,3',4,5,5'-Pentachlorobiphenyl",,,Accepted,U,0.02,Present Below Quantification Limit,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SCREFG,,Tissue,PCB-21/33,0.11,ng/g,Accepted,,0.04,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC14G,,Tissue,"3,4',5-Trichlorobiphenyl",,,Accepted,U,0.033,Present Below Quantification Limit,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SCREFG,,Tissue,"2,2',3,3',4,6'-Hexachlorobiphenyl",0.18,ng/g,Accepted,,0.02,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC14G,,Tissue,"2,2',3,3',6-Pentachlorobiphenyl",0.85,ng/g,Accepted,,0.061,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SCREFG,,Tissue,"2,2',3,3',4,5,5',6,6'-Nonachlorobiphenyl",0.014,ng/g,Accepted,J,0.024,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC18G,,Tissue,"2,3-Dichlorobiphenyl",2.8,ng/g,Accepted,,0.76,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SCREFG,,Tissue,"2,4',6-Trichlorobiphenyl",0.2,ng/g,Accepted,,0.019,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC11G,,Tissue,"2,6-Dichlorobiphenyl",0.23,ng/g,Accepted,,0.02,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC18G,,Tissue,"2,2',3,4,6,6'-Hexachlorobiphenyl",,,Accepted,U,0.11,Present Below Quantification Limit,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SCREFG,,Tissue,"2,2',3,5,6'-Pentachlorobiphenyl",,,Accepted,U,0.024,Present Below Quantification Limit,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC11G,,Tissue,"2,4'-Dichlorobiphenyl",6.8,ng/g,Accepted,,0.2,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SCREFG,,Tissue,"3,3',5,5'-Tetrachlorobiphenyl",,,Accepted,U,0.019,Present Below Quantification Limit,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SCREFG,,Tissue,"2,2',3,4-Tetrachlorobiphenyl",0.049,ng/g,Accepted,,0.021,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC11G,,Tissue,"3,4,4',5-Tetrachlorobiphenyl",,,Accepted,U,0.1,Present Below Quantification Limit,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SCREFG,,Tissue,"2,2',3,4,6,6'-Hexachlorobiphenyl",,,Accepted,U,0.021,Present Below Quantification Limit,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC18G,,Tissue,PCB-135/151,16,ng/g,Accepted,,0.43,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC14G,,Tissue,"2,2',6,6'-Tetrachlorobiphenyl",0.027,ng/g,Accepted,,0.02,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC11G,,Tissue,"4,4'-Dichlorobiphenyl",1.9,ng/g,Accepted,,0.2,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC18G,,Tissue,"3,3',5,5'-Tetrachlorobiphenyl",,,Accepted,U,0.48,Present Below Quantification Limit,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC14G,,Tissue,PCB-18/30,0.82,ng/g,Accepted,,0.039,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC11G,,Tissue,"2,3',4,5,5'-Pentachlorobiphenyl",,,Accepted,U,0.11,Present Below Quantification Limit,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC14G,,Tissue,"2,2',3,5',6-Pentachlorobiphenyl",1.7,ng/g,Accepted,,0.051,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SCREFG,,Tissue,2-Chlorobiphenyl,0.0093,ng/g,Accepted,J,0.021,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC14G,,Tissue,PCB-180/193,0.17,ng/g,Accepted,,0.039,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC18G,,Tissue,"2,2',4,5-Tetrachlorobiphenyl",46,ng/g,Accepted,,3.0,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SCREFG,,Tissue,"2,3,6-Trichlorobiphenyl",0.0075,ng/g,Accepted,J,0.024,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC14G,,Tissue,"2,2',3,3',4,5',6-Heptachlorobiphenyl",0.024,ng/g,Accepted,J+,0.02,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC14G,,Tissue,"2,3',5',6-Tetrachlorobiphenyl",,,Accepted,U,0.055,Present Below Quantification Limit,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC14G,,Tissue,"2,3',5'-Trichlorobiphenyl",0.023,ng/g,Accepted,,0.022,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SCREFG,,Tissue,"2,2',4,4',6,6'-Hexachlorobiphenyl",,,Accepted,U,0.02,Present Below Quantification Limit,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC18G,,Tissue,"2,2',3,6'-Tetrachlorobiphenyl",34,ng/g,Accepted,,4.3,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SCREFG,,Tissue,"2,2',3,3',4,5',6,6'-Octachlorobiphenyl",0.018,ng/g,Accepted,J+,0.02,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC11G,,Tissue,"2,3,4',5-Tetrachlorobiphenyl",1.6,ng/g,Accepted,,0.2,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SCREFG,,Tissue,"2,2',3,3',4,5',6-Heptachlorobiphenyl",0.008,ng/g,Accepted,J,0.024,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SCREFG,,Tissue,"2,2',4,5-Tetrachlorobiphenyl",0.12,ng/g,Accepted,,0.021,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC11G,,Tissue,"2,2',3,4',5,5'-Hexachlorobiphenyl",0.56,ng/g,Accepted,,0.037,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC18G,,Tissue,"2,3,3',4',5',6-Hexachlorobiphenyl",2,ng/g,Accepted,,0.14,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC11G,,Tissue,"2,3,3',5'-Tetrachlorobiphenyl",,,Accepted,U,0.084,Present Below Quantification Limit,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC11G,,Tissue,"3,3',4,4',5,5'-Hexachlorobiphenyl",,,Accepted,U,0.0039,Present Below Quantification Limit,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC14G,,Tissue,"3,3',4,4'-Tetrachlorobiphenyl",0.16,ng/g,Accepted,,0.017,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC11G,,Tissue,"2,4'-Dichlorobiphenyl",8.1,ng/g,Accepted,,0.2,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SCREFG,,Tissue,"2,2',3,3',4,4',5,5',6-Nonachlorobiphenyl",0.034,ng/g,Accepted,,0.019,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC18G,,Tissue,PCB-26/29,300,ng/g,Accepted,J,4.7,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SCREFG,,Tissue,"2,2',3,5,5'-Pentachlorobiphenyl",0.19,ng/g,Accepted,,0.02,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC14G,,Tissue,"3,3',4,4'-Tetrachlorobiphenyl",0.14,ng/g,Accepted,,0.015,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SCREFG,,Tissue,PCB-40/71,0.31,ng/g,Accepted,,0.04,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC11G,,Tissue,"2,2',3,6-Tetrachlorobiphenyl",4.7,ng/g,Accepted,,0.72,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC11G,,Tissue,"2,3,3',4,4',5,5'-Heptachlorobiphenyl",0.017,ng/g,Accepted,,0.0019,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC11G,,Tissue,"2,3,3',4',5,5'-Hexachlorobiphenyl",0.018,ng/g,Accepted,J,0.02,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SCREFG,,Tissue,"3,3',5-Trichlorobiphenyl",,,Accepted,U,0.019,Present Below Quantification Limit,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SCREFG,,Tissue,"2,2',3,3',5,5',6-Heptachlorobiphenyl",0.038,ng/g,Accepted,J+,0.02,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC14G,,Tissue,"2,3,3',4,5,6-Hexachlorobiphenyl",,,Accepted,U,0.02,Present Below Quantification Limit,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC11G,,Tissue,PCB-88/91,4,ng/g,Accepted,,0.4,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC14G,,Tissue,"2,2',5,5'-Tetrachlorobiphenyl",6,ng/g,Accepted,J,0.073,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SCREFG,,Tissue,"2,2',3,4',5,5',6-Heptachlorobiphenyl",0.35,ng/g,Accepted,,0.024,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC11G,,Tissue,"2,3'-Dichlorobiphenyl",2.2,ng/g,Accepted,,0.2,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC11G,,Tissue,"2,3,3',4,5-Pentachlorobiphenyl",,,Accepted,U,0.18,Present Below Quantification Limit,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC18G,,Tissue,"2,2',4,4',6,6'-Hexachlorobiphenyl",,,Accepted,U,0.074,Present Below Quantification Limit,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC14G,,Tissue,"2,3,3',4,4',5',6-Heptachlorobiphenyl",0.0058,ng/g,Accepted,J+,0.022,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC11G,,Tissue,PCB-12/13,1.1,ng/g,Accepted,,0.054,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC18G,,Tissue,"2,3',5'-Trichlorobiphenyl",5,ng/g,Accepted,,2.9,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC14G,,Tissue,PCB-50/53,0.59,ng/g,Accepted,,0.056,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC14G,,Tissue,PCB-12/13,0.087,ng/g,Accepted,,0.039,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC11G,,Tissue,PCB-129/138/163,3.1,ng/g,Accepted,,0.058,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SCREFG,,Tissue,PCB-59/62/75,0.14,ng/g,Accepted,,0.071,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
2022-01-06,16:00:00,2022-01-06,16:00:00,EPA_GLNPO-SWAN21:SC14G,,Tissue,"2,2',3,4,4',5',6-Heptachlorobiphenyl",0.12,ng/g,Accepted,,0.02,,GLLA-SC2021,"1668 A ~ Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",STORET,
